comment_id,anonymous,graduating_year,job_title,program,overall_score,job_support,school
245397,False,2018,,Software Engineer Track: In-Person,4.7,5.0,app-academy
245517,False,2018,,Software Engineer Track: In-Person,5.0,5.0,app-academy
245511,False,2018,,Software Engineer Track: In-Person,4.7,4.0,app-academy
245618,False,2018,,Software Engineer Track: In-Person,4.0,,app-academy
231628,False,2018,Associate Engineer,Software Engineer Track: In-Person,3.0,2.0,app-academy
233091,False,2018,,Software Engineer Track: In-Person,5.0,5.0,app-academy
245475,True,2018,,Software Engineer Track: In-Person,5.0,5.0,app-academy
245497,True,2018,Software Dev,Software Engineer Track: In-Person,4.0,,app-academy
236408,False,2018,Software Dev,Software Engineer Track: In-Person,5.0,5.0,app-academy
245433,False,2018,,Software Engineer Track: In-Person,4.0,,app-academy
245406,True,2017,Software Engineer,Software Engineer Track: In-Person,4.3,4.0,app-academy
245394,True,2018,Software Developer,Software Engineer Track: In-Person,5.0,5.0,app-academy
245362,False,2018,,Software Engineer Track: In-Person,5.0,,app-academy
235433,False,2018,,Software Engineer Track: In-Person,5.0,5.0,app-academy
245402,False,2018,,,4.0,4.0,app-academy
245373,True,2018,Software Developer,Software Engineer Track: In-Person,5.0,5.0,app-academy
245372,False,2018,,Software Engineer Track: In-Person,4.3,5.0,app-academy
245371,False,2018,,Software Engineer Track: In-Person,5.0,,app-academy
245173,False,2018,,Software Engineer Track: In-Person,5.0,5.0,app-academy
245321,True,2018,SoftwareDev,Software Engineer Track: In-Person,5.0,5.0,app-academy
245162,False,2018,Software Dev,Software Engineer Track: In-Person,4.7,5.0,app-academy
244092,False,2018,Full Stack Web Development,Software Engineer Track: In-Person,5.0,5.0,app-academy
236573,False,2018,,Software Engineer Track: In-Person,3.7,3.0,app-academy
243546,False,2018,,Software Engineer Track: In-Person,4.3,4.0,app-academy
243502,False,2018,,Software Engineer Track: In-Person,4.5,,app-academy
243465,True,2018,,Software Engineer Track: In-Person,4.0,,app-academy
234448,False,2018,student,Software Engineer Track: In-Person,4.0,4.0,app-academy
234172,False,2018,Software Dev,Software Engineer Track: In-Person,4.7,4.0,app-academy
233920,False,2018,Software developer,Software Engineer Track: In-Person,4.7,5.0,app-academy
235551,False,2018,,Software Engineer Track: In-Person,5.0,,app-academy
233287,False,2018,Student,Software Engineer Track: In-Person,4.5,,app-academy
231741,False,2018,Software Developer,Software Engineer Track: In-Person,5.0,5.0,app-academy
244853,False,2018,Software Developer,Software Engineer Track: In-Person,5.0,5.0,app-academy
244575,False,2018,Software Developer,Software Engineer Track: In-Person,5.0,5.0,app-academy
244471,False,2018,,Software Engineer Track: In-Person,5.0,5.0,app-academy
244433,False,2018,,Software Engineer Track: In-Person,5.0,5.0,app-academy
244418,False,2018,,Software Engineer Track: In-Person,5.0,5.0,app-academy
243938,False,2018,,Software Engineer Track: In-Person,5.0,5.0,app-academy
244106,False,2018,,Software Engineer Track: In-Person,5.0,5.0,app-academy
243527,False,2018,,Software Engineer Track: In-Person,5.0,5.0,app-academy
242705,False,2018,,Software Engineer Track: In-Person,5.0,5.0,app-academy
241641,False,2018,,Software Engineer Track: In-Person,5.0,5.0,app-academy
244245,False,2018,Software Developer,Software Engineer Track: In-Person,5.0,5.0,app-academy
244410,False,2018,,Software Engineer Track: In-Person,4.7,4.0,app-academy
244369,False,2018,,Software Engineer Track: In-Person,4.7,4.0,app-academy
244991,False,2018,,Software Engineer Track: In-Person,5.0,5.0,app-academy
243481,False,2018,,Software Engineer Track: In-Person,5.0,5.0,app-academy
243373,True,2018,,Software Engineer Track: In-Person,4.3,4.0,app-academy
244519,False,2018,TA,Software Engineer Track: In-Person,4.0,4.0,app-academy
244867,False,2018,,,4.7,5.0,app-academy
246317,False,2018,Front End Developer,Software Engineer Track: In-Person,3.3,1.0,app-academy
237288,True,2018,,,4.3,4.0,app-academy
236634,False,2018,,,4.0,3.0,app-academy
236524,True,2018,,,4.0,4.0,app-academy
236031,True,2018,,Software Engineer Track: In-Person,4.0,4.0,app-academy
235940,False,2018,,,5.0,5.0,app-academy
236319,True,2018,,Bootcamp Prep,2.5,,app-academy
243475,False,2018,Hacker In Residence,,4.7,4.0,app-academy
235898,True,2018,,Bootcamp Prep,5.0,5.0,app-academy
244826,False,2018,,Software Engineer Track: In-Person,5.0,,app-academy
244842,False,2018,,Software Engineer Track: In-Person,5.0,,app-academy
244617,True,2018,,Software Engineer Track: In-Person,5.0,,app-academy
244597,True,2018,,Software Engineer Track: In-Person,5.0,5.0,app-academy
244596,True,2018,,,5.0,,app-academy
231555,True,2018,,,5.0,,app-academy
244591,False,2018,Software Engineer,Software Engineer Track: In-Person,4.3,4.0,app-academy
244590,False,2018,Student,Software Engineer Track: In-Person,5.0,5.0,app-academy
244561,False,2018,,Software Engineer Track: In-Person,5.0,5.0,app-academy
244576,True,2018,,Software Engineer Track: In-Person,5.0,5.0,app-academy
236264,True,2018,,Software Engineer Track: In-Person,5.0,,app-academy
244450,False,2018,Software Engineer,Software Engineer Track: In-Person,4.7,4.0,app-academy
232161,True,2018,,Software Engineer Track: In-Person,4.7,5.0,app-academy
232130,False,2018,,Software Engineer Track: In-Person,5.0,5.0,app-academy
244453,False,2018,,Software Engineer Track: In-Person,4.5,,app-academy
234350,False,2018,Software Developer,Software Engineer Track: In-Person,4.7,5.0,app-academy
244445,False,2018,,Software Engineer Track: In-Person,5.0,5.0,app-academy
244398,True,2018,,,4.0,2.0,app-academy
240902,False,2018,Student,Bootcamp Prep,5.0,,app-academy
244216,False,2018,,Software Engineer Track: In-Person,5.0,5.0,app-academy
244149,False,2018,Software Dev,Software Engineer Track: In-Person,5.0,5.0,app-academy
244100,False,2018,,,5.0,5.0,app-academy
244514,True,2018,Software dev,,5.0,,app-academy
243879,True,2018,Software dev,,5.0,,app-academy
244184,False,2018,Software Developer,Software Engineer Track: In-Person,4.3,5.0,app-academy
244178,False,2018,Software Developer,Software Engineer Track: In-Person,5.0,5.0,app-academy
244043,False,2018,,,5.0,5.0,app-academy
237982,False,2018,Student,Software Engineer Track: In-Person,5.0,5.0,app-academy
244029,False,2018,,Software Engineer Track: In-Person,5.0,,app-academy
232079,False,2018,Software Developer,,5.0,,app-academy
232057,False,2018,Developer,,5.0,5.0,app-academy
244013,False,2018,,Software Engineer Track: In-Person,5.0,,app-academy
243995,False,2018,Software Developer,Software Engineer Track: In-Person,5.0,5.0,app-academy
243990,False,2018,Software Developer,Software Engineer Track: In-Person,4.3,4.0,app-academy
243991,False,2018,aA Alumni,Software Engineer Track: In-Person,5.0,5.0,app-academy
243988,False,2018,,,4.3,3.0,app-academy
243968,False,2018,Looking for a job!,,4.7,4.0,app-academy
238415,False,2018,,,4.3,3.0,app-academy
232470,False,2018,,,5.0,5.0,app-academy
243952,True,2017,Student,Software Engineer Track: In-Person,4.7,4.0,app-academy
243887,False,2018,,Software Engineer Track: In-Person,4.7,4.0,app-academy
243871,False,2018,,Software Engineer Track: In-Person,5.0,5.0,app-academy
243811,True,2018,Dev,Bootcamp Prep,4.5,,app-academy
243794,True,2018,,Bootcamp Prep,5.0,5.0,app-academy
243816,False,2017,,Software Engineer Track: In-Person,4.0,3.0,app-academy
236787,True,2018,student,Bootcamp Prep,5.0,5.0,app-academy
241713,True,2018,,Bootcamp Prep,5.0,,app-academy
243700,False,2018,Software Engineer,Software Engineer Track: In-Person,5.0,5.0,app-academy
237790,False,2018,,Software Engineer Track: In-Person,5.0,,app-academy
237536,False,2018,,Software Engineer Track: In-Person,4.0,4.0,app-academy
233648,False,2018,,Bootcamp Prep,5.0,5.0,app-academy
243194,False,2018,,Bootcamp Prep,5.0,,app-academy
243415,True,2017,Frontend Developer,Software Engineer Track: In-Person,4.3,3.0,app-academy
243560,True,2018,Student ,Bootcamp Prep,5.0,5.0,app-academy
238011,False,2018,,Bootcamp Prep,5.0,5.0,app-academy
236406,True,2018,Student,Bootcamp Prep,5.0,,app-academy
241670,False,2018,Software engineer,Software Engineer Track: In-Person,5.0,5.0,app-academy
243072,True,2018,,Software Engineer Track: In-Person,4.7,5.0,app-academy
242855,True,2018,Software engineer,Software Engineer Track: In-Person,4.0,3.0,app-academy
236418,True,2018,,Software Engineer Track: In-Person,5.0,5.0,app-academy
242896,True,2018,,Software Engineer Track: In-Person,5.0,5.0,app-academy
242825,False,2018,Software Dev,Software Engineer Track: In-Person,4.5,,app-academy
239786,True,2018,,,4.7,5.0,app-academy
235275,False,2018,,Software Engineer Track: In-Person,5.0,5.0,app-academy
235186,True,2018,Student,Software Engineer Track: In-Person,3.7,4.0,app-academy
242364,True,2018,,Software Engineer Track: In-Person,4.7,4.0,app-academy
242290,False,2018,,Software Engineer Track: In-Person,3.0,,app-academy
234544,True,2018,,Software Engineer Track: In-Person,4.3,3.0,app-academy
242535,True,2015,Software Engineer,Software Engineer Track: In-Person,4.3,3.0,app-academy
241983,False,2017,,Software Engineer Track: In-Person,4.0,4.0,app-academy
238347,True,2018,,Software Engineer Track: In-Person,3.0,3.0,app-academy
243692,False,2018,Software Developer,Software Engineer Track: In-Person,5.0,5.0,app-academy
242722,False,2018,Software Developer,Software Engineer Track: In-Person,5.0,5.0,app-academy
236379,True,2017,Junior Software Developer,Software Engineer Track: In-Person,4.7,4.0,app-academy
243407,False,2018,,Software Engineer Track: In-Person,5.0,,app-academy
242778,False,2018,,Software Engineer Track: In-Person,4.5,,app-academy
242499,True,2018,,Software Engineer Track: In-Person,5.0,,app-academy
242459,False,2018,Software Engineer,Software Engineer Track: In-Person,5.0,,app-academy
242453,False,2018,,Software Engineer Track: In-Person,4.5,,app-academy
242392,False,2018,,Software Engineer Track: In-Person,5.0,,app-academy
242347,False,2018,,Software Engineer Track: In-Person,5.0,5.0,app-academy
242337,False,2018,Student,Software Engineer Track: In-Person,4.7,5.0,app-academy
242182,False,2018,,Software Engineer Track: In-Person,5.0,,app-academy
236777,False,2018,,,5.0,5.0,app-academy
236765,False,2018,Software Developer,Software Engineer Track: In-Person,5.0,5.0,app-academy
242257,True,2018,,Software Engineer Track: In-Person,4.7,4.0,app-academy
235371,False,2018,Software Developer ,Software Engineer Track: In-Person,5.0,5.0,app-academy
234977,True,2018,,Software Engineer Track: In-Person,4.7,4.0,app-academy
235064,False,2018,,Software Engineer Track: In-Person,4.0,,app-academy
234955,True,2018,,Software Engineer Track: In-Person,4.7,5.0,app-academy
234315,True,2018,,Software Engineer Track: In-Person,5.0,5.0,app-academy
243432,False,2017,,,5.0,5.0,app-academy
243414,True,2018,Software Dev,Software Engineer Track: In-Person,4.3,5.0,app-academy
243325,True,2018,,Software Engineer Track: In-Person,5.0,5.0,app-academy
243326,True,2018,,Software Engineer Track: In-Person,5.0,5.0,app-academy
243291,False,2017,,Software Engineer Track: In-Person,4.7,5.0,app-academy
243220,False,2018,,Software Engineer Track: In-Person,4.3,5.0,app-academy
243091,True,2018,,Software Engineer Track: In-Person,5.0,,app-academy
236987,False,2018,,Software Engineer Track: In-Person,4.7,4.0,app-academy
242997,True,2018,,Software Engineer Track: In-Person,5.0,5.0,app-academy
243185,False,2018,,Software Engineer Track: In-Person,4.5,,app-academy
243174,False,2018,,Software Engineer Track: In-Person,5.0,5.0,app-academy
241722,True,2018,Software Developer,Software Engineer Track: In-Person,5.0,,app-academy
243121,True,2018,,Bootcamp Prep,4.5,,app-academy
242889,False,2017,,Software Engineer Track: In-Person,5.0,5.0,app-academy
242908,True,2017,Software Developer,Software Engineer Track: In-Person,2.3,2.0,app-academy
242820,False,2017,,,4.0,2.0,app-academy
242793,True,2017,,,4.0,4.0,app-academy
242911,True,2017,,,4.0,4.0,app-academy
242426,False,2017,,Software Engineer Track: In-Person,5.0,5.0,app-academy
242699,True,2017,,,5.0,5.0,app-academy
243098,False,2017,Software Engineer,,4.7,5.0,app-academy
240578,False,2017,,Software Engineer Track: In-Person,4.7,4.0,app-academy
242269,False,2017,,Software Engineer Track: In-Person,4.7,4.0,app-academy
242262,False,2017,Fried Onion Quality Inspector,Software Engineer Track: In-Person,4.3,4.0,app-academy
243007,False,2017,,Software Engineer Track: In-Person,5.0,5.0,app-academy
242276,True,2017,,Software Engineer Track: In-Person,3.7,4.0,app-academy
242148,False,2017,,,5.0,5.0,app-academy
242166,False,2017,,Software Engineer Track: In-Person,5.0,5.0,app-academy
242145,False,2017,Software Engineer,Software Engineer Track: In-Person,5.0,,app-academy
242802,False,2017,,Software Engineer Track: In-Person,5.0,5.0,app-academy
243100,False,2017,,Software Engineer Track: In-Person,5.0,5.0,app-academy
242127,False,2017,student,Software Engineer Track: In-Person,5.0,5.0,app-academy
242126,False,2017,,Software Engineer Track: In-Person,4.3,4.0,app-academy
242099,True,2017,,Software Engineer Track: In-Person,4.7,4.0,app-academy
242125,False,2017,,Software Engineer Track: In-Person,5.0,5.0,app-academy
241938,True,2018,software engineer,,5.0,5.0,app-academy
241937,False,2017,software engineer,Software Engineer Track: In-Person,4.3,4.0,app-academy
241930,True,2017,,Software Engineer Track: In-Person,5.0,5.0,app-academy
241900,False,2017,Software Engineer,Software Engineer Track: In-Person,4.7,4.0,app-academy
241733,False,2017,Software Engineer ,Software Engineer Track: In-Person,5.0,5.0,app-academy
241706,True,2017,,,4.3,5.0,app-academy
241650,True,2017,,Software Engineer Track: In-Person,4.7,5.0,app-academy
241639,True,2017,,Software Engineer Track: In-Person,5.0,,app-academy
241047,True,2017,,,5.0,,app-academy
241462,False,2017,,Software Engineer Track: In-Person,5.0,5.0,app-academy
241459,False,2017,,,5.0,5.0,app-academy
241455,False,2017,,Software Engineer Track: In-Person,4.7,4.0,app-academy
237346,True,2017,,Software Engineer Track: In-Person,5.0,5.0,app-academy
241411,False,2017,,,4.7,5.0,app-academy
241395,True,2017,,,4.3,5.0,app-academy
241350,False,2017,Fullstack Developer,,4.0,5.0,app-academy
241424,True,2017,,,4.7,4.0,app-academy
241421,False,2017,student,Software Engineer Track: In-Person,4.3,4.0,app-academy
241407,False,2017,,Software Engineer Track: In-Person,4.7,4.0,app-academy
241367,True,2017,,Software Engineer Track: In-Person,3.7,3.0,app-academy
241366,False,2017,,,4.0,,app-academy
240693,True,2017,,Software Engineer Track: In-Person,4.3,4.0,app-academy
240872,False,2017,,Software Engineer Track: In-Person,5.0,5.0,app-academy
240664,True,2017,,Software Engineer Track: In-Person,4.3,4.0,app-academy
240605,True,2017,,Software Engineer Track: In-Person,4.3,4.0,app-academy
240649,True,2017,Student,Software Engineer Track: In-Person,4.0,3.0,app-academy
242961,True,2017,Student,Software Engineer Track: In-Person,2.7,1.0,app-academy
240637,False,2017,,Software Engineer Track: In-Person,5.0,5.0,app-academy
240873,True,2017,,Software Engineer Track: In-Person,5.0,5.0,app-academy
240547,False,2017,,Software Engineer Track: In-Person,4.0,4.0,app-academy
240426,False,2017,,Software Engineer Track: In-Person,4.7,5.0,app-academy
237257,True,2017,Software Developer,Software Engineer Track: In-Person,5.0,5.0,app-academy
240424,False,2017,,Software Engineer Track: In-Person,4.3,4.0,app-academy
240388,False,2017,,Software Engineer Track: In-Person,5.0,5.0,app-academy
240323,True,2017,,Software Engineer Track: In-Person,5.0,5.0,app-academy
240875,True,2017,,Software Engineer Track: In-Person,4.0,3.0,app-academy
240320,True,2017,Financial Analyst,Software Engineer Track: In-Person,3.7,3.0,app-academy
240882,True,2017,Software Engineer,Software Engineer Track: In-Person,5.0,5.0,app-academy
240883,False,2017,Full-stack Web Developer,Software Engineer Track: In-Person,5.0,5.0,app-academy
240250,False,2017,,Software Engineer Track: In-Person,5.0,5.0,app-academy
240234,True,2017,,Software Engineer Track: In-Person,5.0,5.0,app-academy
240884,False,2017,,Software Engineer Track: In-Person,5.0,5.0,app-academy
240216,False,2017,Software Developer,Software Engineer Track: In-Person,5.0,5.0,app-academy
